post_time,post_id,message,First category,Second category
5/9/2018 15:41,5aff75008ece04dc12ce422b79335381,Props to this chick for letting me vent and cry at random times. I love you and Momma Patty. Yall have a blessed week. May the universe be with you.,,
5/9/2018 15:41,5affd7fc88d24bd8812238969700399e,Yum,,
5/9/2018 15:41,5b058d99fc1840df10e49df55498516a,when u put a bagg of nuts in ur pants and tell babe to grab deez nuts 😂😂😂,,
5/9/2018 15:46,5b0bd318b16b9a62270e08b65b34804a,Be there or be square.,,
5/9/2018 15:46,5b0cc38763f433bc5ccbad1a62bc2df0,Max Campbell,,
5/9/2018 15:41,5b0cffd5e628308e3d81e8412a327ca2,THIS HAD ME LAUGHING FOR 10 MINUTES,,
5/9/2018 15:41,5b0f03015b5bb219d91a276e1cdc34c7,Christmas Joke haha,,
5/9/2018 15:46,5b12e2a769bc79746fdd7766ea38abc1,Damn did my life come full circle homie.,,
5/9/2018 15:41,5b1685fcc0f945b32c1b0eada49b4c29,2/5<CM> 3/5<CM> 4/5<CM> & 5/5,,
5/9/2018 15:41,5b176d6333d069ecc28d583c89bf7e83,I was born for greatness,,
5/9/2018 15:41,5b1903f58ba0c228c17a66d3b3e718fa,I miss them so much everyday. Shorty and roger.😳,,
5/9/2018 15:46,5b19bb17dc83d28cef7b1ff3d1986295,They look so happy!,,
5/9/2018 15:41,5b1eb7875ea26759bab2778c50273bfa,Lolololololololol,,
5/9/2018 15:41,5b1f36200881ee0344d43918ee878f74,Need to come up with $770 to fix my clutch,,
5/9/2018 15:46,5b1fb669d3d2303053a1d7038d4483c6,😍😍😍,,
5/9/2018 15:41,5b22826ba0541818658707f9218ccad4,My love,,
5/9/2018 15:41,5b314c153eb678e849be061c5c854a2b,Couldn't have said it better myself.,,
5/9/2018 15:41,5b346415616b000a403c36b3b21443ab,I hate that I think of them all the time,,
5/9/2018 15:41,5b38208bb11112f2eef45b29e09339bd,Goin on tonight at 10:30,,
5/9/2018 15:41,5b3a015e4b219069c253a29958d2086c,😍😍😍😍,,
5/9/2018 15:41,5b3b1d1b47cdd638213ffb4a2a15cc4e,Tyriyonna Charlot if I'm ever going crazy just do this to me 😍 I'll be ok,,
5/9/2018 15:41,5b3bc9210393f1fee1aff261c5fcae80,Ima just stop asking questions....😂😂,,
5/9/2018 15:41,5b3ce2324445fd83c2acc05512d59fbc,Yes!!!!😍,,
5/9/2018 15:41,5b3d2f628b1de1bbdfa66077219322b4,Omg thas u babe😂😂❤❤,,
5/9/2018 15:41,5b3e2817648225c9e6adb84a24b5698e,First Time Smoking In The Springs!,,
5/9/2018 15:41,5b3e3d1d8cbfbb1060e2d477d2ffec82,I have to say<CM> this makes some very compelling arguments.<NL>Though I don't care much for raspberries.,,
5/9/2018 15:41,5b3e4ca0737ca3355bc8c2f227fd69ef,don't trip about being alone<NL><NL>they don't make two person caskets,,
5/9/2018 15:41,5b4549da572858343731474496e7c697,Mmmm who i wanna match,,
5/9/2018 15:41,5b49ee8318ffa70cc0a5001d4a484694,Go to bed,,
5/9/2018 15:41,5b4de045f20e5ad3e2e551fc2ca551a9,Mostly like all the people I talk to😂,,
5/9/2018 15:41,5b51fa436b21200596c42fbdce5d8fc5,Good morning FB  shit up trying to get shit done  have a good day,,
5/9/2018 15:41,5b53007590e5a74c75e95d2366b2057e,OMG WTF,,
5/9/2018 15:41,5b5548f6df361c3856770275a99e8a6b,Add my Snapchat...<NL>@pokadot1998<NL>#turntasf,,
5/9/2018 15:41,5b58b8047aaf421b81b65ced2f799676,I Was So Cute In This . 😘😘☺️☺️❤️😭,,
5/9/2018 15:41,5b5fc624b8cb4fda8fc007ff6f76fd5b,i feel good today,,
5/9/2018 15:41,5b60dedf76fe9b703011cc66106ca4cc,I lost a dare,,
5/9/2018 15:41,5b6128556f4f03a8499d9aece8c30c56,Todays Been Fun<CM>And Chill Af. And that John wick 2<NL>😱😱😱😱😏😏😏😏😏Was Live<CM>Savage<CM>And Pure Beast Mode.😂😂<NL>😂😂.,,
5/9/2018 15:41,5b64831913097907d7f3bb10c0943c00,This dumb bitch fucked up my sheets <NL>She's messy all around huh... <NL>😠😠😠,,
5/9/2018 15:41,5b650bbdf6376f6da1e135dcdba989df,I miss my sister ♡,,
5/9/2018 15:41,5b666be189ad24120e7b6a520af01495,Bout to get fired on my day off...<NL>....<NL>.....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>.... rude mfs <NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>.... act like I wanna keep a pic of ur wack ass ID <NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....tryna get all mad witcho cowboy ass.<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....here helping yo ass on my day off while I'm sick asf <NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....<NL>.... fuck I need money tho.<NL>....<NL>....<NL>....<NL>....<NL>....<NL>....fuck,,
5/9/2018 15:41,5b71e12753b1987490fa60f83ee08df9,Okay so I decided that I'm going to have a going away party and everybody is invited to it and I don't have any plans for it yet but I do know that I am having one so just hit me up whenever,,
5/9/2018 15:41,5b745e8ef128baa217c0a0dcfcbddc29,I just took a 5 hour nap. Feeling refreshed😂😂😂,,
5/9/2018 15:41,5b754fdf8306da14998a39b7b8fbe57b,Jordans. Jordans<CM> Jordans.. lol,,
5/9/2018 15:41,5b7ab0e8f54a39cfdd2e2f54cbd0638e,You don't call your brother a Bitch. If that's really yo brother y'all woulda sat down & talked like BROTHERS. If y'all had to fade. Then brothers catch the fade! I TRULY BELIEVE THIS NIGGA SCARED NOW,,
5/9/2018 15:41,5b7b5791ba05e1d6c80117b0d148599c,Mary Katherine Murphy-Jones Taylor Jones,,
5/9/2018 15:46,5b7c83097f88228e1e049b09ab8e1cb2,Hell NO #ImBlack,,
5/9/2018 15:41,5b83ad8fd7bcdf868aeb36ff6de3e0e7,Riddle me this?<NL>This thing all things devours:<NL>Birds<CM> beasts<CM> trees<CM> flowers;<NL>Gnaws iron<CM> bites steel;<NL>Grinds hard stones to meal;<NL>Slays king<CM> ruins town<CM><NL>And beats high mountain down.,,
5/9/2018 15:41,5b86ad28cc4757c753a122d3e0cb280c,Good food! Good people! Good drinks!,,
5/9/2018 15:41,5b87e01c6cf1469cca57734e6223a01d,Gonna try,,
5/9/2018 15:41,5b8bd2a6ec4faf36a292b323c7861876,Kayvon Urban,,
5/9/2018 15:41,5b8d4bb86a266b72e065e042844fd810,This is about to be the best day of my life. Got goals ready to achieve them💪👏👏🙌,,
5/9/2018 15:46,5b8e2b6d066fd26f9b0c50cc35efc5f4,This. I belong to the Universe. 🌌🌅,,
5/9/2018 15:41,5b8f830ea7a09615855a71f59dc584f7,😂😂😭😭,,
5/9/2018 15:41,5b8fa41ef2e65d385e9ee21b5b76746a,Got to swim in the cold waters of Lake Michigan #chicago #beach #waves #swim #freshwater,,
5/9/2018 15:41,5b91f46ebd666be18150d1e1ab39c71b,😞  pos pa que si te olvidad de mi cada segundo y yo de pendeja pensando en ti. Alv,,
5/9/2018 15:41,5b941c16ee0ca4528f977a8f7d578045,So Proud Of Miranda . She In College . And Goin To Major In Counseling ✊,,
5/9/2018 15:41,5b9aeee6013ac11672280470721079b9,woooow!!!<NL>Oh my goodness! Im so happy that I have my baby!! I love him so much!!,,
5/9/2018 15:43,5b9cb5f574342e53b3ed1915a37e2243,Yuuhh❤👌,,
5/9/2018 15:41,5b9da8903bb343a510d80a32abd80521,The zero tolerance policy of the public school system where people are punished for fighting only in self defense is complete bullshit. To any rational mind<CM> it would look as though the system is deliberately trying to create a society of victims by teaching people that acting in your own self interest is wrong. I mean<CM> should the instigator be punished? Absolutely. But why punish someone for defending themselves if you are not deliberately trying to brainwash them to be pathetically dependent on authority?,,
5/9/2018 15:41,5b9da96a0279ee7814712a2e8575550e,#NowPlaying Stuntin' by The Floozies,,
5/9/2018 15:41,5ba089bdc67aeab7f2dc63173c00374d,i feel like i'm drowning in my own self doubt and self hate whilst no one seems to notice or truly care,,
5/9/2018 15:41,5ba1e02e16c51d5d2075b6d977066f5b,well gots a job 10.75 n hr,,
5/9/2018 15:41,5ba80ef40f43e86821db6bcba9684c20,I feel like theres nothing mentally wrong with me but other people feel diferent about it i fuck up my childhood and im put somewhere in my adulthood with people who i feel pretend that they feel they have disabilities and people who are ignorant and closed minded all because im skeptical and ask questions about how the world works<NL><NL>#FUCKLIFE,,
5/9/2018 15:41,5ba81c4b7ee6c9788cc35a864d19a2a6,2017 bout to be stupid guess ima start dropping more people tbh,,
5/9/2018 15:41,5ba94277c920c766356c2e7dfa4932b6,BODY SLAMMMED HIS BITCH ASS,,
5/9/2018 15:41,5bade107deaee49a6efaebf9b47d1ea5,Supper thanks to all that came to pay their respects  and to the Krissy Koenig Nancy Koenig Barbara Koenig and chuck😍😍 for sending these beautiful Flowers 😍😍😍,,
5/9/2018 15:41,5bb1bfa13db7d7653c87c961b8ebd83a,4 & 5 lol,,
5/9/2018 15:41,5bb216143256d180378fdd6fdb8a08ca,Cant wait to do tjis to someone haha,,
5/9/2018 15:41,5bb7e64018739ba683a2b363263ad189,I guess i can go anywhere<CM> if only i knew where to go - Layne Staley,,
5/9/2018 15:41,5bb8530e9263700dfaf9e201b9bd79e8,Even on my Worse Days! I Still Choose to Speak Life Before Death<CM>Even When Ik And Feel Death Around The Corner<CM>..You can Be Posted Up All You Want<CM>But Humph😏! Ik You Ain't Posted For me! Cause I Live 4Ever And my Times not no where Near up Cause I Have Work to do And unfinished Business to Attend to My Good Sir💀!If I Will not Live on in Flesh or threw Myself<CM> It'll be from the Love ones And The Love I've Spread And the People Whom I will 4Ever exist Within<CM>Threw Body/Mind/And Soul! 1000and death Couldn't Claim Those Tools Equipped from Or within me Neither! And Even Those Who've Already left this Blessed And Cursed Earth! You Will never Die Cause You Will 4Ever  On threw Me!😏👊👍👊✊👊🙌I Stand 4All Of My Fallen!,,
5/9/2018 15:41,5bb8b39c65a4a1613dbfb2bfe2f7459d,i fucking hate not having money to do the shit i want or get the stuff i need<NL><NL>i fucking hate it,,
5/9/2018 15:41,5bbb1c4920e80509976b64410428c91f,Yeah it's time for the impulse decision's to come out . I hate being played with <CM> it brings out the stupid in me fr .,,
5/9/2018 15:46,5bbcac7d57ea189505283bd6269797d1,I guess I'm an asshole then,,
5/9/2018 15:41,5bc2afe194e00b7701c4681dbea08bac,Meh<CM> eventually you'll have a legitimate conversation with me. No sweat. Love youuuuu,,
5/9/2018 15:46,5bc372c1bf5934b019b76d0ac7d3ae81,💁💯,,
5/9/2018 15:41,5bcbb1292244efbbe0b835673989cb68,😭😭😭😭,,
5/9/2018 15:41,5bcbd6729a0d5226ea12e26cf98fbd9e,When you had one you ain't know what to do with it.. Quit it,,
5/9/2018 15:46,5bccf68af3c3ed8c4f8358a6fed069b5,😂😂😂 hellz ya!!! 🔥🔥🔥💀💀💀,,
5/9/2018 15:41,5bce7c1a4a3dec182d45c91cac50ce6e,Idk maybe we should just light our tax dollars on fire and cut out the bullshit,,
5/9/2018 15:41,5bd2759dc873822be2d8eb64bd307895,Bro what the fuck 😭😂😂😂😂,,
5/9/2018 15:41,5bd5dc04b9f0207541e12da5ed98a5ad,i hate CO who can i come visit for the weekend,,
5/9/2018 15:41,5bd8c798abf07adea6b28b1498c05f72,How beautiful. Made me cry. Don't ever let anyone stop you from being who you want to be!! ❤❤,,
5/9/2018 15:41,5bdb36cf795697b8bcf2105f2df5f363,I'm bored smh.. Lets chat for a bit,,
5/9/2018 15:41,5bdc4d3b6244db7db759852bdf279b5d,If you dont know who this is your not my friend 😂😂,,
5/9/2018 15:41,5be1072b601c5502b5991a5acdc80570,freshman lance,,
5/9/2018 15:41,5be1afd3295e7f71d1181bda5747c0ef,knowledge is power girl,,
5/9/2018 15:46,5be2509d00d1909c49c7d0f0e4618e8d,Dont play wit me😎,,
5/9/2018 15:41,5be29d9a1bf70e18c89b9112540cf465,life is grand <NL><NL>life is brand,,
5/9/2018 15:41,5be42489333e1d4c72c6ef5c8a7847a3,If you don't love this movie what are you doing?,,
5/9/2018 15:41,5be506fe44aff677c6eeb01cd421b260,To those of you I haven't really talked to or met wanna hmu on messenger  for a vid call,,
5/9/2018 15:41,5be5230279d285e523d7d55c7633fdd8,i changed my name cause i'm tired of fuckers finding me,,
5/9/2018 15:41,5be585e3e2dee305cf1c2f42f7ced3a9,It ain't no fun if the homies can't have none,,
5/9/2018 15:41,5be678d584b3043af631bbccd5f4e033,Today is the day 😜,,
5/9/2018 15:41,5bece0a2559e5acce826e094c48f7a8f,I Changed For The Better . I Bettered Myself N Iam Truely Happy Wit Who Iam Today 🖖🏽 If You Once Knew Me . You No Longer Know Me Now . Because I'm Not Who I Use To Be 💯🅿️,,
5/9/2018 15:41,5bf7631733ba37b0d79bda3ecbba6ba2,Dont fuck with his sleep Lmao hes always so comfortable!!! #iloveyouson #mylife #myworld 😊,,
5/9/2018 15:41,5bfcb6a9b58e4d70d184039881cd681e,Earned all this money but they never take the country out me<NL>-Beyoncè #BlackHistoryMonth,,
5/9/2018 15:41,5c019bfff2fde47781c660db082bc007,That's a trip,,
5/9/2018 15:41,5c01ed685d23489aee3154c3bd98563f,This Years Is My Year. And Im never Scared to Show this Beast And God within Me. Ima Man Before anything But Its time to Beast And Feast. And I Came to Far to Sit in Park.  So Im Finna Drown them With this Music Like Noahs Arc. Patrick David Ryan Chico G Chicano This the Team. And Ill Sacrifice Everything for this Team. Cause we Are Stronger As A Team More then Anything And Yall Are Family<NL>👼🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋😈<NL>And I got yall No Matter what. 1<CM>000<CM>000 And this Year is Our Year. Loyalty With no Fear. This Year Is Our Year.🎧🎶🌊🌊🌊🌊🌊🌊🌊🎶🎧<NL>1000.,,
5/9/2018 15:41,5c058affa865b677ceabb4ca177ed16d,The realest picture out there,,
5/9/2018 15:41,5c05b03e4cc40858de9623d4db00a6b1,Y'all need to chill with all this petty shit on Facebook. Maybe instead of constantly getting your feathers all ruffled in comment section throwdowns<CM> take some time to work on your frontal lobe. 😂,,
5/9/2018 15:41,5c09ff3bff5cd352b919c83cb8a60b58,i know i fuck up i love all yall,,
5/9/2018 15:41,5c0d960830f4b9d51379f1f68f761052,Its funny how ppl need u one day and dont give a dam bout u the next,,
5/9/2018 15:41,5c0e7a92b86ebbaf294c4f049b09a942,Got a phone now,,
5/9/2018 15:41,5c0f311c035b460ee3a6e3f8b13bcd22,u better call ninja wen u get outta court,,
5/9/2018 15:41,5c0feed16e208cced483b2f69087e013,I really  want  to keep  her but I can't  have  her at home so IDK what to say or do,,
5/9/2018 15:41,5c1768183397552cf6dd1b169da1a774,Nickel Eye Taylor BrendenBachman RyanBurchett some motivation for my brothers and homies dont ever give up on ure dreams,,
5/9/2018 15:41,5c22c49eb241b8b0c78eb0c886ac5325,I'm so glad that we patched things up Belstephen Matrim Je'Dai,,
5/9/2018 15:41,5c25845b9fa88b54dda5e7f26a8bd985,#lgnh,,
5/9/2018 15:41,5c25e7c3407072ea4150ab49310e5ee3,RAIDER NATION!,,
5/9/2018 15:46,5c274b95be7ec10f0d705c512925a431,Still<CM> so very accurate <NL>Sad<CM> but true... oh well...,,
5/9/2018 15:41,5c274efc6ce43898804f258009a2fb46,Our trip is over  <CM> but about last night tho . Back to Dallas . #RHGO,,
5/9/2018 15:41,5c276112a05e1cd4a224b8e770d5c1a2,So someone decided to break my guitar and throw it into the Mississippi<CM> I feel like part of my soul died :(,,
5/9/2018 15:41,5c28265c2863d473629dfc8562a4f164,My birthday cake this year will look like that,,
5/9/2018 15:41,5c2e270ec3bd007beab2911c53c501a3,He got his freedom but what a about my heart,,
5/9/2018 15:41,5c2e7a14a4b413d4ddea5033784d99bf,Getting on my grind to move outta Denver. Prolly gonna move back to Greeley. Filling out job app all night. <NL><NL>#grindtoshine,,
5/9/2018 15:41,5c2f1e2e38505bcaf4bc07a83cacfb7f,City bark!!!😘😜🌆🐾🐈😻,,
5/9/2018 15:41,5c2fe628b3546f3eb8b296fb3a594493,Ain't no women like the one I got🚻🙌<CM> But She be Always worried bout the 1I Fuck🌊🍆<CM>She Said it's gone be Me😏 And Myself😎<CM> And I😒<CM> I said Damn! That'll make me the 1I Fuck<CM>Shit😑 I was so Mad😡<CM>Girl🚺 you use to Ride A Nigga like A Mopad<CM>Shit<CM>But Players Fuck up<CM>My Bad<CM>👊✋👌👍✌ And Just to keep From Crying😢<CM>I Laugh😂<CM>🔥🌿🔥🌿🔥🌿🔥🌿💨😧😆😁😂,,
5/9/2018 15:41,5c31dc9946e9620e88d9f1179414f599,Never really gave it too much thought but I decided to listen to slayer yesterday. On one of there logos is a Nazi eagle<CM> but of course I wanted to listen first before I judged and sure enough the vocalist is screaming about superiority and the Arian race. It sucks because they had really good music. Honestly they'd make more money if they took that shit out but to each their own. <NL>They damned near banned gangster rap from being played in public because of the content. I wounder how bothered the so called <QT>Proud Arian race<QT> would be if nwa made an album about killing and rapping Nazi scum.,,
5/9/2018 15:41,5c31ea13993bc126863374a75b3d903a,S/o to Apple for making these Mac books so damn reliable.. spilled a whole bottle of Ciroc on my shit & my shit STILL workin,,
5/9/2018 15:43,5c32216e9cc00dcbb063431daea6b50a,Amen,,
5/9/2018 15:41,5c34b0185ad67b945ed6b175d6fb19ae,everybody gets to go to excision tnite.....and i gotta grind fml,,
5/9/2018 15:41,5c37061d583de2e6399082f98d07076f,I love the word FUCK BOY!!!,,
5/9/2018 15:41,5c3a35eefa15009df789ef938e9b9d29,I'm not stopping til I get what I want G. Fuck what u gotta say & fuck what u think,,
5/9/2018 15:41,5c3cf5748d62d5892d0fac632017a1db,Shane bonnin,,
5/9/2018 15:46,5c3deb2546fd36022bf2ec529d2ab63d,That's pretty hardcore,,
5/9/2018 15:41,5c421e7470dc9bae0e731517799ec9ce,I've never smoked weed... Put this as your status<CM> whoever likes it thinks you lying...😂😂😂👀,,
5/9/2018 15:41,5c4605695c6602a2f19585c5fb2e8296,Y'all Kids Must Not Have History Class❓Like Since DONALD TRUMP Won Office <CM> <QT> Commander In Chief <QT> ( President ) In Case Y'all Don't Know What The Hell A Commander In Chief Is . He Wouldn't Be Able To Send Us Black People To Africa 😩 Or Send Mexicans That's In The US Legally 😇 Back To Mexico It Goes Against The Constitution <CM> He Would Have To Get The Bill Successful Through The Judical And Legislative Branch <CM> And The U.S <CM> So Know GOVERNMENT And Learn Some <CM> DEMOCRACY ‼️ Thanks ☺️,,
5/9/2018 15:46,5c4d651160bb0338201ea79a02f98ee5,So excited to be in Colorado just in time for Pride Month!!! 😁🏳️‍🌈✨,,
5/9/2018 15:41,5c531eb7de31057320860affd2cd7cfb,This is cool as f,,
5/9/2018 15:41,5c5533bdbde9accd249570c34549e4b5,Que mi Padre Dios y la Virgin este conmigo hoy Tengo corte aver como vah😔,,
5/9/2018 15:41,5c56654a47a9edbf006785c8ce77b8cf,Just smoked my (Hopefully) last cigarette 🚬 😷😖<NL>Wish me luck guys.<NL>💯🙏,,
5/9/2018 15:41,5c5ebb5752b20d9784363ae181182205,newportselectsmooths,,
5/9/2018 15:41,5c63b8311802dba19e3e12deaaf396ab,Funny how people act to u but u quick to ask me for shit lol 😂😂😂😂 u know what is even more funny to is when mfs like to talk shit about a bitch who get money u asking me for Money lol man u dumb ass nigga make my day more more fun . Well I am not going to stop getting this $$$😘 u can't even imagine what I have planned lol man all that is on my mind is $$$$ not anyone else but me in the game solo . I don't want no one else by my side other than me my self and I I don't have no time for mfs always worrying who I am fucking or always thinking About me playing hard to get . No I am not going to put up with no one lying issues or anything $$$$$$ on my mind all the fucking time .,,
5/9/2018 15:41,5c68b39183e1794f3ac33e0fbd7de972,The original Ben 10 was a great show. It was simple<CM> but it fit into it's era<CM> and occasionally told some interesting stories.<NL>Alien Force had a style similar to that of Teen Titans<CM> a beautiful combination of western and eastern animation styles. The stories became much more interesting<CM> and were told in a more adult way<CM> making for an interesting show. It's biggest fault was ending one of the main conflicts with a power of friendship thing<CM> that kind of felt (No pun intended) alien to the style the rest of that series had gone for.<NL>Ultimate Alien was more of the same<CM> though with a larger focus on expanding the universe and lore. It wasn't as good as Alien Force overall<CM> but still quite good.<NL>Omniverse was trying to go back to the style of the original<CM> just in the more fleshed out universe of UA. It wasn't great<CM> but told some good stories in a campy way.<NL>The reboot is just shit.,,
5/9/2018 15:41,5c70bfbbdcbc30b498cd8550b2d1e3b6,Tbh? 😋💖,,
5/9/2018 15:41,5c716fb8b29fe42472ac561fb759fc46,Everyone's trying to find there life purpose.<NL>I'm making out with bitches and playing with titts.<NL>Now who's really living life?,,
5/9/2018 15:41,5c765342679cbea527332c1cf3e0639c,Tiny attitude of gratitude thingie,,
5/9/2018 15:41,5c79b60de54cea7c293ecce3fbba8a08,Guess what though<CM> I definitely have a ton of marbles. 😂😂,,
5/9/2018 15:41,5c803abd32a20495b4b28da7ab87eb40,I'm an anime person,,
5/9/2018 15:41,5c80c73019086c1e945d13c7a3e1a50a,The only time you ever truly fall is when you don't get up,,
5/9/2018 15:46,5c86dcbbd0bd16cb3f3e7c1bf65c84c7,Right in the feelers!,,
5/9/2018 15:46,5c8ad8d05bbf2fd6ab922a5e446dcaf4,Let's goo who down don't <NL>Btfo,,
5/9/2018 15:41,5c8d9fd4d025ece9c824cf823bd3db7c,i so would!!! <3,,
5/9/2018 15:41,5c930174e5aa1aa4732ba419a0f3983e,Ion even know wtf to think rn,,
5/9/2018 15:41,5c94a5471e360a8e45445f6f774cabe4,Today was an amazing birthday!!!,,
5/9/2018 15:41,5c96acef8ec36e0ad63e54cfdaa3dc9c,The slave trade in africa and the conquistadors were the start of satanic zionism fuck the satanic even if im offing myself,,
5/9/2018 15:41,5c975fdb0bddb945197e6029be6b94b0,I haven't posted a picture in years 😂,,
5/9/2018 15:41,5c9d6dc623e002ae3e972263637355d1,He got my thc tea 🤞,,
5/9/2018 15:46,5ca1a2ce08557528a17b9cebd5c17ca8,A girl Birthday coming up soon,,
5/9/2018 15:41,5ca28c07bda00ce230eeb2b284fca56b,Damn. kicked out for the weekend. Imma smack tf outta this nigga.,,
5/9/2018 15:41,5ca4995e1aaccae551d6d08d70134227,Not a Johnson supporter at all but these are good words.,,
5/9/2018 15:46,5ca5d31ebd8d11418b7746849dff3bbe,Haha i agree with all these,,
5/9/2018 15:41,5ca7318f837bbb85a3189e633cf44ab0,Happy birthday to my brother it's been a minute bro youre 18 now we been chillin since we were young ones. 7th grade when we first met bro you been n A1 since Day one period. You already know I'm ready to kill for you brother. Happy birthday my dude let's get turnt 🍻💯🎶🎶🍻🎂🍺,,
5/9/2018 15:41,5ca844c00d6fbe0e05b2b2c8c05c4cc5,If You got a iPhone Drop this ,,
5/9/2018 15:46,5cab6238cf56b0cf213ae6ce43d72767,THE SOLUTION TO ALL OF MY PROBLEMS<NL><NL>(Lyssa Morrow),,
5/9/2018 15:41,5cb00631af50dcd00b6b1e90f65c8aa3,Working the graveyard shift,,
5/9/2018 15:41,5cb4bc555ebf434fa808ccd33526096a,Be my Valentine?(L)(C),,
5/9/2018 15:41,5cb97158a134d01c0eafdb2ce8159e0f,The Accuracy ‼️😌,,
5/9/2018 15:41,5cba4a7af4db320d13479b1213cf1cd6,Your day is what you make it don't let yesterday's bullshit hold you from bettering yourself today,,
5/9/2018 15:41,5cbc1fe246b36bb243740e7fad8e9cca,i would have never guessed,,
5/9/2018 15:41,5cc5811b80554c23fc5a1c9001acf3a8,Stress …stress and more stress,,
5/9/2018 15:41,5cc667a1fa29f5635a98930ac11c16b4,To All You PUSSY NIGGAS Dat Use Guns You Ain't No Man Wit It 💯🅿️✋🏽,,
5/9/2018 15:41,5ccc239d27546fe47ce3d2c3e0cb9464,Was so damn high last night I fell asleep in the car outside the homie crib..😂😂😂🤦🏽‍♂️,,
5/9/2018 15:41,5ccdb6667679e8fea7f15956f6db8eab,Ain't that the goddamn truth and yet maruijana is not fully legalized -_-,,
5/9/2018 15:41,5cd73a082b21c3f2e4fbb0d2754669a7,I feel like this feelings vs reality thing needs to come to an end<CM> we're about to FEEL the shit that been flying off the fans it's been hitting,,
5/9/2018 15:41,5cd9cd571c25c0d10642c98b84a17d80,DeAndre MiShawn Baker,,
5/9/2018 15:46,5cda2869fa593b49768df58f19481642,Yes,,
5/9/2018 15:41,5cdb78fbbfd830992651411e74f8c207,Come thru to my hotel kickback? inbox me for the hotel addy at 6p.<NL>#mobilehmu,,
5/9/2018 15:41,5cdd55c7265ca55060548a06aa722304,Tim Benson,,
5/9/2018 15:41,5cdef19e2f3de30ead099d45b6ddd985,I pledge allegiance to a country of sins. Where we are divided amongst our equals.,,
5/9/2018 15:41,5ce98acd1c2168cfc02efa14540c90e8,🙌,,
5/9/2018 15:41,5ceae133bb0d9ba72e46247d05bf14b3,Add me lol 😂😂😂,,
5/9/2018 15:41,5cebe6bd8182f65e64dfbd33fa9bbf29,I Want Some Head 😩💦 <CM> But I'm On My Cycle Rn 😭 Or Maybe I Should Just Go Visit My Ex ? 😂😍,,
5/9/2018 15:41,5cec0bc105067824a740b10caf45a4e0,Seeeeee.,,
5/9/2018 15:41,5cedb289f30b5285dff67ac463f5a050,Fake people are trash🚮👌be💯 it's not that hard?💁,,
5/9/2018 15:41,5cfac57d7848c63ce14415c26fdda7c9,Its almost 5 in the morning and I cleaned the house plus baked a ton of Xmas cookies. Yeah. 😴 Happy Xmas Eve,,
5/9/2018 15:41,5cfafde3accfb5950a31a99780db2325,Turn all the way up tonight shit bitch is ready for the weekend hell yes I am going to be gone for the weekend . Thank u I need to get way  .,,
5/9/2018 15:41,5cfb978b7eede50727cc83aafbe48fa9,Work flow ready and reppin that saw and axe what up tho lets get it done also possible hair cut next week,,
5/9/2018 15:41,5cfc0f79fa86c3d177809dfb911b8904,stoner shit,,
5/9/2018 15:41,5cfc4d89eb5fb6f4c9e275a568ef1b60,#flashbackwednesday,,
5/9/2018 15:41,5cfd6e6d182c7f72d00e1584821cc2bb,That smile😍😍😍😍<NL>#Thatsmybaby,,
5/9/2018 15:41,5d02003886e357b378572e8dba451197,If you go out to eat with me you know the struggle,,
5/9/2018 15:41,5d022b92fb9dcaec21492f60cd61f5cb,Jus chillen happy tg yall whoop whoop,,
5/9/2018 15:41,5d09014fc32900a767f8858e39768220,I just ran over Justin Bieber<CM> you're welcome,,
5/9/2018 15:41,5d0f17043ef7eb0edc59be15216a563f,When you jamming n enjoying the nice weather outside ..,,
5/9/2018 15:41,5d14029f5b53143250d944338ff6ae64,Anybody got a iPhone 6 or 6s+ for sale? My shit just shattered,,
5/9/2018 15:41,5d14bb74e705527725ebedaec38080d0,Goodbye Austin<CM> pretty cool town<CM> saw the end of my guitar<CM> made awesome friends<CM> scout dog is the best haha,,
5/9/2018 15:41,5d1509b5a1dc9482ee17f2c374dc524c,How freaking cute!!!! 😂😂,,
5/9/2018 15:41,5d1cc3dc55bc993b9d053127d04b7cf8,The sauce. Mane I got that from my daddy🤑😇,,
5/9/2018 15:41,5d1dcf75ee367aa15751478fc30d312f,ENTP fam,,
5/9/2018 15:41,5d27993dcf3dc4f4b96983f283ad358b,I'm so frustrated with reality,,
5/9/2018 15:41,5d2bca58ce520d170854c17c5003a15b,Справжнє кохання існує в справжніх людей...<NL>Я жду свого справжнього кохання...<NL>Де моя половинка озлвись...,,
5/9/2018 15:41,5d33356b863a5da1771a5a50284fb728,Jessica Vaz,,
5/9/2018 15:41,5d3bf6fa2ef5118acf24610eb22de016,I'm so glad I live in a world where badly dubbed anime exists. Sometimes. Though I'm pretty sure if I remember correctly that the lines are pretty much spot on<CM> just the acting is terrible lol,,
5/9/2018 15:41,5d415c59bd22fc7ebc54e782bb5b2494,Wow yall never know home many times i watched this,,
